doc_id,fandom,bullet_type,idx_in_fandom_array,n_tokens
7612,LE SSERAFIM,spillover,26,6
7613,LE SSERAFIM,spillover,27,14
7614,LE SSERAFIM,spillover,28,12
7615,LE SSERAFIM,spillover,29,17
7616,LE SSERAFIM,spillover,30,19
7617,LE SSERAFIM,spillover,31,18
7618,LE SSERAFIM,spillover,32,17
7619,LE SSERAFIM,spillover,33,13
7620,LE SSERAFIM,spillover,34,13
7621,LE SSERAFIM,spillover,35,21
7622,LE SSERAFIM,spillover,36,31
7623,LE SSERAFIM,spillover,37,30
7624,LE SSERAFIM,spillover,38,16
7625,LE SSERAFIM,spillover,39,7
7626,LE SSERAFIM,spillover,40,22
7627,LE SSERAFIM,spillover,41,12
7628,LE SSERAFIM,spillover,42,10
7629,LE SSERAFIM,spillover,43,10
7630,LE SSERAFIM,spillover,44,12
7631,LE SSERAFIM,spillover,45,12
7632,LE SSERAFIM,spillover,46,14
7633,LE SSERAFIM,spillover,47,11
7634,LE SSERAFIM,spillover,48,11
7635,LE SSERAFIM,spillover,49,10
7636,LE SSERAFIM,spillover,50,7
7637,LE SSERAFIM,spillover,51,8
7638,LE SSERAFIM,spillover,52,3
7639,LE SSERAFIM,spillover,53,6
7640,LE SSERAFIM,spillover,54,11
7641,LE SSERAFIM,spillover,55,9
7642,LE SSERAFIM,spillover,56,13
7643,LE SSERAFIM,spillover,57,28
7644,LE SSERAFIM,spillover,58,29
7645,LE SSERAFIM,spillover,59,15
7646,LE SSERAFIM,spillover,60,18
7647,LE SSERAFIM,spillover,61,25
7648,LE SSERAFIM,spillover,62,6
7649,LE SSERAFIM,spillover,63,6
7650,LE SSERAFIM,spillover,64,3
7651,LE SSERAFIM,spillover,65,25
7652,LE SSERAFIM,spillover,66,30
7653,LE SSERAFIM,spillover,67,21
7654,LE SSERAFIM,spillover,68,26
7655,LE SSERAFIM,spillover,69,42
7656,LE SSERAFIM,spillover,70,27
7657,LE SSERAFIM,spillover,71,23
7658,LE SSERAFIM,spillover,72,13
7659,LE SSERAFIM,spillover,73,14
7660,LE SSERAFIM,spillover,74,15
7661,LE SSERAFIM,spillover,75,13
7662,LE SSERAFIM,spillover,76,11
7663,LE SSERAFIM,spillover,77,8
7664,LE SSERAFIM,spillover,78,29
7665,LE SSERAFIM,spillover,79,28
7666,LE SSERAFIM,spillover,80,31
7667,LE SSERAFIM,spillover,81,31
7668,LE SSERAFIM,spillover,82,28
7669,LE SSERAFIM,spillover,83,14
7670,LE SSERAFIM,spillover,84,16
7671,LE SSERAFIM,spillover,85,25
7672,LE SSERAFIM,spillover,86,33
7673,LE SSERAFIM,spillover,87,45
7674,LE SSERAFIM,spillover,88,16
7675,LE SSERAFIM,spillover,89,14
7676,LE SSERAFIM,spillover,90,22
7677,LE SSERAFIM,spillover,91,18
7678,LE SSERAFIM,spillover,92,16
7679,LE SSERAFIM,spillover,93,14
7680,LE SSERAFIM,spillover,94,21
7681,LE SSERAFIM,spillover,95,18
7682,LE SSERAFIM,spillover,96,20
7683,LE SSERAFIM,spillover,97,14
7684,LE SSERAFIM,spillover,98,14
7685,aespa,loyalty,0,12
7686,aespa,loyalty,1,4
7687,aespa,loyalty,2,12
7688,aespa,loyalty,3,11
7689,aespa,loyalty,4,7
7690,aespa,loyalty,5,14
7691,aespa,loyalty,6,7
7692,aespa,loyalty,7,17
7693,aespa,loyalty,8,9
7694,aespa,loyalty,9,8
7695,aespa,loyalty,10,25
7696,aespa,loyalty,11,10
7697,aespa,loyalty,12,24
7698,aespa,loyalty,13,17
7699,aespa,loyalty,14,18
7700,aespa,loyalty,15,16
7701,aespa,loyalty,16,16
7702,aespa,loyalty,17,16
7703,aespa,loyalty,18,27
7704,aespa,loyalty,19,49
7705,aespa,loyalty,20,7
7706,aespa,loyalty,21,8
7707,aespa,loyalty,22,11
7708,aespa,loyalty,23,12
7709,aespa,loyalty,24,17
7710,aespa,loyalty,25,14
7711,aespa,loyalty,26,9
7712,aespa,loyalty,27,14
7713,aespa,loyalty,28,9
7714,aespa,loyalty,29,14
7715,aespa,loyalty,30,15
7716,aespa,loyalty,32,8
7717,aespa,loyalty,33,9
7718,aespa,loyalty,35,15
7719,aespa,loyalty,36,14
7720,aespa,loyalty,37,12
7721,aespa,loyalty,38,18
7722,aespa,loyalty,39,9
7723,aespa,loyalty,40,16
7724,aespa,loyalty,41,10
7725,aespa,loyalty,42,10
7726,aespa,loyalty,43,9
7727,aespa,loyalty,44,16
7728,aespa,loyalty,45,19
7729,aespa,loyalty,46,12
7730,aespa,loyalty,47,28
7731,aespa,loyalty,48,13
7732,aespa,loyalty,49,20
7733,aespa,loyalty,50,31
7734,aespa,loyalty,51,43
7735,aespa,loyalty,52,24
7736,aespa,loyalty,53,18
7737,aespa,loyalty,54,23
7738,aespa,spillover,0,8
7739,aespa,spillover,1,11
7740,aespa,spillover,2,9
7741,aespa,spillover,3,9
7742,aespa,spillover,4,8
7743,aespa,spillover,5,9
7744,aespa,spillover,6,9
7745,aespa,spillover,7,9
7746,aespa,spillover,8,9
7747,aespa,spillover,9,10
7748,aespa,spillover,10,27
7749,aespa,spillover,11,33
7750,aespa,spillover,12,13
7751,aespa,spillover,13,21
7752,aespa,spillover,14,19
7753,aespa,spillover,15,17
7754,aespa,spillover,16,14
7755,aespa,spillover,17,17
7756,aespa,spillover,18,18
7757,aespa,spillover,19,21
7758,aespa,spillover,20,13
7759,aespa,spillover,21,8
7760,aespa,spillover,22,21
7761,aespa,spillover,23,10
7762,aespa,spillover,24,20
7763,aespa,spillover,25,9
7764,aespa,spillover,26,20
7765,aespa,spillover,27,36
7766,aespa,spillover,28,45
7767,aespa,spillover,29,19
7768,aespa,spillover,30,14
7769,aespa,spillover,31,8
7770,aespa,spillover,32,7
7771,aespa,spillover,33,6
7772,aespa,spillover,34,17
7773,aespa,spillover,35,10
7774,aespa,spillover,37,11
7775,aespa,spillover,38,31
7776,aespa,spillover,39,13
7777,aespa,spillover,40,12
7778,aespa,spillover,41,24
7779,aespa,spillover,42,8
7780,aespa,spillover,43,10
7781,aespa,spillover,44,9
7782,aespa,spillover,45,19
7783,aespa,spillover,46,17
7784,aespa,spillover,47,14
7785,aespa,spillover,48,47
7786,aespa,spillover,49,12
7787,aespa,spillover,50,11
7788,aespa,spillover,51,13
7789,aespa,spillover,52,13
7790,aespa,spillover,53,14
7791,aespa,spillover,54,21
7792,aespa,spillover,55,18
7793,aespa,spillover,56,17
7794,aespa,spillover,57,25
7795,aespa,spillover,58,24
7796,aespa,spillover,59,19
7797,aespa,spillover,60,25
7798,aespa,spillover,61,13
7799,aespa,spillover,62,10
7800,aespa,spillover,63,12
7801,aespa,spillover,64,11
7802,aespa,spillover,65,11
7803,aespa,spillover,66,11
7804,aespa,spillover,67,10
7805,aespa,spillover,68,9
7806,aespa,spillover,69,14
7807,aespa,spillover,70,17
7808,aespa,spillover,71,14
7809,aespa,spillover,72,9
7810,aespa,spillover,73,10
7811,aespa,spillover,74,11
7812,aespa,spillover,75,10
7813,aespa,spillover,76,9
7814,aespa,spillover,77,7
7815,aespa,spillover,78,7
7816,aespa,spillover,79,7
7817,aespa,spillover,80,11
7818,aespa,spillover,81,14
7819,aespa,spillover,82,10
7820,aespa,spillover,83,5
7821,aespa,spillover,84,34
7822,aespa,spillover,85,13
7823,aespa,spillover,86,16
7824,aespa,spillover,87,9
7825,aespa,spillover,88,12
7826,aespa,spillover,89,10
7827,aespa,spillover,90,7
7828,aespa,spillover,91,8
7829,aespa,spillover,92,18
7830,aespa,spillover,93,16
7831,aespa,spillover,94,18
7832,aespa,spillover,95,33
7833,aespa,spillover,96,25
7834,aespa,spillover,97,25
7835,aespa,spillover,98,18
7836,aespa,spillover,99,17
7837,aespa,spillover,100,26
7838,aespa,spillover,101,23
7839,aespa,spillover,102,17
7840,프로미스나인,loyalty,0,7
7841,프로미스나인,loyalty,1,10
7842,프로미스나인,loyalty,2,15
7843,프로미스나인,loyalty,3,13
7844,프로미스나인,loyalty,4,13
7845,프로미스나인,loyalty,5,14
7846,프로미스나인,loyalty,6,10
7847,프로미스나인,loyalty,7,8
7848,프로미스나인,loyalty,8,7
7849,프로미스나인,loyalty,9,19
7850,프로미스나인,loyalty,10,18
7851,프로미스나인,loyalty,11,9
7852,프로미스나인,loyalty,12,32
7853,프로미스나인,loyalty,13,21
7854,프로미스나인,loyalty,14,42
7855,프로미스나인,loyalty,15,38
7856,프로미스나인,loyalty,16,42
7857,프로미스나인,loyalty,17,22
7858,프로미스나인,loyalty,18,11
7859,프로미스나인,loyalty,19,12
7860,프로미스나인,loyalty,20,10
7861,프로미스나인,loyalty,21,10
7862,프로미스나인,loyalty,22,9
7863,프로미스나인,loyalty,23,12
7864,프로미스나인,loyalty,24,10
7865,프로미스나인,loyalty,25,21
7866,프로미스나인,loyalty,26,17
7867,프로미스나인,loyalty,27,18
7868,프로미스나인,loyalty,28,15
7869,프로미스나인,loyalty,29,13
7870,프로미스나인,loyalty,30,16
7871,프로미스나인,loyalty,31,20
7872,프로미스나인,loyalty,32,26
7873,프로미스나인,loyalty,33,24
7874,프로미스나인,spillover,0,13
7875,프로미스나인,spillover,1,7
7876,프로미스나인,spillover,2,12
7877,프로미스나인,spillover,3,8
7878,프로미스나인,spillover,4,8
7879,프로미스나인,spillover,5,9
7880,프로미스나인,spillover,6,8
7881,프로미스나인,spillover,7,8
7882,프로미스나인,spillover,8,10
7883,프로미스나인,spillover,9,7
7884,프로미스나인,spillover,10,17
7885,프로미스나인,spillover,11,17
7886,프로미스나인,spillover,12,15
7887,프로미스나인,spillover,13,9
7888,프로미스나인,spillover,14,12
7889,프로미스나인,spillover,15,14
7890,프로미스나인,spillover,16,13
7891,프로미스나인,spillover,17,21
7892,프로미스나인,spillover,18,37
7893,프로미스나인,spillover,19,35
7894,프로미스나인,spillover,20,46
7895,프로미스나인,spillover,21,16
7896,프로미스나인,spillover,22,20
7897,프로미스나인,spillover,23,24
7898,프로미스나인,spillover,24,35
7899,프로미스나인,spillover,25,32
7900,프로미스나인,spillover,26,15
7901,프로미스나인,spillover,27,10
7902,프로미스나인,spillover,28,9
7903,프로미스나인,spillover,29,21
7904,프로미스나인,spillover,30,8
7905,프로미스나인,spillover,31,5
7906,프로미스나인,spillover,32,8
7907,프로미스나인,spillover,33,9
7908,프로미스나인,spillover,34,13
7909,프로미스나인,spillover,35,26
7910,프로미스나인,spillover,36,33
7911,프로미스나인,spillover,37,15
7912,프로미스나인,spillover,38,24
7913,프로미스나인,spillover,39,20
7914,프로미스나인,spillover,40,9
7915,프로미스나인,spillover,41,19
7916,프로미스나인,spillover,42,21
7917,프로미스나인,spillover,43,17
7918,프로미스나인,spillover,44,16
7919,프로미스나인,spillover,45,15
7920,프로미스나인,spillover,46,14
7921,프로미스나인,spillover,47,9
7922,프로미스나인,spillover,48,17
7923,프로미스나인,spillover,49,17
7924,프로미스나인,spillover,50,11
7925,프로미스나인,spillover,51,7
7926,프로미스나인,spillover,52,16
7927,프로미스나인,spillover,53,19
7928,프로미스나인,spillover,54,20
7929,A-pink,loyalty,0,8
7930,A-pink,loyalty,1,9
7931,A-pink,loyalty,2,14
7932,A-pink,loyalty,3,14
7933,A-pink,loyalty,4,12
7934,A-pink,loyalty,5,8
7935,A-pink,loyalty,6,13
7936,A-pink,loyalty,7,13
7937,A-pink,loyalty,8,12
7938,A-pink,loyalty,9,15
7939,A-pink,loyalty,10,7
7940,A-pink,loyalty,11,22
7941,A-pink,loyalty,12,19
7942,A-pink,loyalty,13,8
7943,A-pink,loyalty,14,14
7944,A-pink,loyalty,15,21
7945,A-pink,loyalty,16,16
7946,A-pink,loyalty,17,13
7947,A-pink,loyalty,18,8
7948,A-pink,loyalty,19,8
7949,A-pink,loyalty,20,10
7950,A-pink,loyalty,21,8
7951,A-pink,loyalty,22,8
7952,A-pink,loyalty,23,6
7953,A-pink,loyalty,24,9
7954,A-pink,loyalty,25,10
7955,A-pink,loyalty,26,9
7956,A-pink,loyalty,27,7
7957,A-pink,loyalty,28,10
7958,A-pink,loyalty,29,17
7959,A-pink,loyalty,30,6
7960,A-pink,loyalty,31,12
7961,A-pink,loyalty,32,19
7962,A-pink,loyalty,33,22
7963,A-pink,loyalty,34,17
7964,A-pink,spillover,0,13
7965,A-pink,spillover,1,13
7966,A-pink,spillover,2,13
7967,A-pink,spillover,3,8
7968,A-pink,spillover,4,5
7969,A-pink,spillover,5,10
7970,A-pink,spillover,6,21
7971,A-pink,spillover,7,11
7972,A-pink,spillover,8,25
7973,A-pink,spillover,9,13
7974,A-pink,spillover,10,15
7975,A-pink,spillover,11,22
7976,A-pink,spillover,12,23
7977,A-pink,spillover,13,16
7978,A-pink,spillover,14,30
7979,A-pink,spillover,15,17
7980,A-pink,spillover,16,13
7981,A-pink,spillover,17,24
7982,A-pink,spillover,18,17
7983,A-pink,spillover,19,34
7984,A-pink,spillover,20,27
7985,A-pink,spillover,21,31
7986,A-pink,spillover,22,13
7987,A-pink,spillover,23,10
7988,A-pink,spillover,24,9
7989,A-pink,spillover,25,10
7990,A-pink,spillover,26,37
7991,A-pink,spillover,27,15
7992,A-pink,spillover,28,23
7993,A-pink,spillover,29,20
7994,A-pink,spillover,30,21
7995,A-pink,spillover,31,21
7996,A-pink,spillover,32,7
7997,A-pink,spillover,33,9
7998,A-pink,spillover,34,7
7999,A-pink,spillover,35,21
8000,A-pink,spillover,36,17
8001,A-pink,spillover,37,17
8002,A-pink,spillover,38,9
8003,A-pink,spillover,39,10
8004,A-pink,spillover,40,8
8005,A-pink,spillover,41,14
8006,A-pink,spillover,42,10
8007,A-pink,spillover,43,10
8008,A-pink,spillover,44,10
8009,A-pink,spillover,45,11
8010,A-pink,spillover,46,7
8011,A-pink,spillover,47,8
8012,A-pink,spillover,48,34
8013,A-pink,spillover,49,39
8014,A-pink,spillover,50,22
8015,A-pink,spillover,51,29
8016,A-pink,spillover,52,20
8017,A-pink,spillover,53,22
8018,A-pink,spillover,54,13
8019,A-pink,spillover,55,13
8020,A-pink,spillover,56,11
8021,A-pink,spillover,57,27
8022,A-pink,spillover,58,16
8023,A-pink,spillover,59,22
8024,QWER,loyalty,0,14
8025,QWER,loyalty,1,15
8026,QWER,loyalty,2,11
8027,QWER,loyalty,3,11
8028,QWER,loyalty,4,21
8029,QWER,loyalty,5,17
8030,QWER,loyalty,6,9
8031,QWER,loyalty,7,7
8032,QWER,loyalty,8,11
8033,QWER,loyalty,9,7
8034,QWER,loyalty,10,16
8035,QWER,loyalty,11,25
8036,QWER,loyalty,12,13
8037,QWER,loyalty,13,11
8038,QWER,loyalty,14,14
8039,QWER,loyalty,15,29
8040,QWER,loyalty,16,27
8041,QWER,loyalty,17,17
8042,QWER,loyalty,18,25
8043,QWER,loyalty,19,18
8044,QWER,loyalty,20,20
8045,QWER,loyalty,21,23
8046,QWER,loyalty,22,16
8047,QWER,loyalty,23,12
8048,QWER,loyalty,24,9
8049,QWER,loyalty,25,9
8050,QWER,loyalty,26,8
8051,QWER,loyalty,27,13
8052,QWER,loyalty,28,10
8053,QWER,loyalty,29,10
8054,QWER,loyalty,30,23
8055,QWER,loyalty,31,20
8056,QWER,loyalty,32,20
8057,QWER,loyalty,33,23
8058,QWER,loyalty,34,27
8059,QWER,loyalty,35,27
8060,QWER,loyalty,36,15
8061,QWER,loyalty,37,5
8062,QWER,loyalty,38,21
8063,QWER,spillover,0,14
8064,QWER,spillover,1,12
8065,QWER,spillover,2,19
8066,QWER,spillover,3,7
8067,QWER,spillover,4,7
8068,QWER,spillover,5,5
8069,QWER,spillover,6,25
8070,QWER,spillover,7,5
8071,QWER,spillover,8,8
8072,QWER,spillover,9,27
8073,QWER,spillover,10,11
8074,QWER,spillover,11,14
8075,QWER,spillover,12,10
8076,QWER,spillover,13,10
8077,QWER,spillover,14,18
8078,QWER,spillover,15,32
8079,QWER,spillover,16,27
8080,QWER,spillover,17,26
8081,QWER,spillover,18,24
8082,QWER,spillover,19,26
8083,QWER,spillover,20,23
8084,QWER,spillover,21,16
8085,QWER,spillover,22,39
8086,QWER,spillover,23,23
8087,QWER,spillover,24,26
8088,QWER,spillover,25,12
8089,QWER,spillover,26,17
8090,QWER,spillover,27,9
8091,QWER,spillover,28,10
8092,QWER,spillover,29,35
8093,QWER,spillover,30,29
8094,QWER,spillover,31,26
8095,QWER,spillover,32,13
8096,QWER,spillover,33,22
8097,QWER,spillover,34,17
8098,QWER,spillover,35,14
8099,QWER,spillover,36,12
8100,QWER,spillover,37,13
8101,QWER,spillover,38,14
8102,QWER,spillover,39,9
8103,QWER,spillover,40,12
8104,QWER,spillover,41,9
8105,QWER,spillover,42,8
8106,QWER,spillover,43,11
8107,QWER,spillover,44,7
8108,QWER,spillover,45,7
8109,QWER,spillover,46,6
8110,QWER,spillover,47,9
8111,QWER,spillover,48,9
8112,QWER,spillover,49,8
8113,QWER,spillover,50,23
8114,QWER,spillover,51,24
8115,QWER,spillover,52,25
8116,QWER,spillover,53,23
8117,QWER,spillover,54,13
8118,QWER,spillover,55,17
8119,QWER,spillover,56,16
8120,QWER,spillover,57,20
8121,QWER,spillover,58,33
8122,QWER,spillover,59,24
8123,QWER,spillover,60,12
8124,QWER,spillover,61,24
8125,QWER,spillover,62,21
8126,QWER,spillover,63,21
8127,BABYMONSTER,loyalty,0,6
8128,BABYMONSTER,loyalty,1,11
8129,BABYMONSTER,loyalty,2,14
8130,BABYMONSTER,loyalty,3,12
8131,BABYMONSTER,loyalty,4,4
8132,BABYMONSTER,loyalty,5,7
8133,BABYMONSTER,loyalty,6,11
8134,BABYMONSTER,loyalty,7,8
8135,BABYMONSTER,loyalty,8,25
8136,BABYMONSTER,loyalty,9,11
8137,BABYMONSTER,loyalty,10,30
8138,BABYMONSTER,loyalty,11,10
8139,BABYMONSTER,loyalty,12,9
8140,BABYMONSTER,loyalty,13,12
8141,BABYMONSTER,loyalty,14,16
8142,BABYMONSTER,loyalty,15,10
8143,BABYMONSTER,loyalty,16,18
8144,BABYMONSTER,loyalty,17,29
8145,BABYMONSTER,loyalty,18,40
8146,BABYMONSTER,loyalty,19,29
8147,BABYMONSTER,loyalty,20,6
8148,BABYMONSTER,loyalty,21,7
8149,BABYMONSTER,loyalty,22,6
8150,BABYMONSTER,loyalty,23,10
8151,BABYMONSTER,loyalty,24,11
8152,BABYMONSTER,loyalty,25,8
8153,BABYMONSTER,loyalty,26,13
8154,BABYMONSTER,loyalty,27,9
8155,BABYMONSTER,loyalty,28,11
8156,BABYMONSTER,loyalty,29,13
8157,BABYMONSTER,loyalty,30,11
8158,BABYMONSTER,loyalty,31,9
8159,BABYMONSTER,loyalty,32,15
8160,BABYMONSTER,loyalty,33,11
8161,BABYMONSTER,loyalty,34,10
8162,BABYMONSTER,loyalty,35,7
8163,BABYMONSTER,loyalty,36,9
8164,BABYMONSTER,loyalty,37,22
8165,BABYMONSTER,loyalty,38,30
8166,BABYMONSTER,loyalty,39,13
8167,BABYMONSTER,loyalty,40,11
8168,BABYMONSTER,loyalty,41,13
8169,BABYMONSTER,loyalty,42,15
8170,BABYMONSTER,loyalty,43,13
8171,BABYMONSTER,loyalty,44,19
8172,BABYMONSTER,loyalty,45,21
8173,BABYMONSTER,loyalty,46,18
8174,BABYMONSTER,loyalty,47,9
8175,BABYMONSTER,loyalty,48,14
8176,BABYMONSTER,loyalty,49,10
8177,BABYMONSTER,loyalty,50,29
8178,BABYMONSTER,loyalty,51,12
8179,BABYMONSTER,loyalty,52,23
8180,BABYMONSTER,loyalty,53,23
8181,BABYMONSTER,loyalty,54,41
8182,BABYMONSTER,spillover,0,10
8183,BABYMONSTER,spillover,1,14
8184,BABYMONSTER,spillover,2,9
8185,BABYMONSTER,spillover,3,10
8186,BABYMONSTER,spillover,4,7
8187,BABYMONSTER,spillover,5,11
8188,BABYMONSTER,spillover,6,13
8189,BABYMONSTER,spillover,7,15
8190,BABYMONSTER,spillover,8,31
8191,BABYMONSTER,spillover,9,32
8192,BABYMONSTER,spillover,10,21
8193,BABYMONSTER,spillover,11,15
8194,BABYMONSTER,spillover,12,10
8195,BABYMONSTER,spillover,13,12
8196,BABYMONSTER,spillover,14,13
8197,BABYMONSTER,spillover,15,15
8198,BABYMONSTER,spillover,16,13
8199,BABYMONSTER,spillover,17,10
8200,BABYMONSTER,spillover,18,11
8201,BABYMONSTER,spillover,19,12
8202,BABYMONSTER,spillover,20,15
8203,BABYMONSTER,spillover,21,7
8204,BABYMONSTER,spillover,22,16
8205,BABYMONSTER,spillover,23,27
8206,BABYMONSTER,spillover,24,26
8207,BABYMONSTER,spillover,25,11
8208,BABYMONSTER,spillover,26,19
8209,BABYMONSTER,spillover,27,6
8210,BABYMONSTER,spillover,28,10
8211,BABYMONSTER,spillover,29,11
8212,BABYMONSTER,spillover,30,10
8213,BABYMONSTER,spillover,31,11
8214,BABYMONSTER,spillover,32,12
8215,BABYMONSTER,spillover,33,12
8216,BABYMONSTER,spillover,34,14
8217,BABYMONSTER,spillover,35,15
8218,BABYMONSTER,spillover,37,3
8219,BABYMONSTER,spillover,39,5
8220,BABYMONSTER,spillover,40,7
8221,BABYMONSTER,spillover,41,6
8222,BABYMONSTER,spillover,42,11
8223,BABYMONSTER,spillover,43,23
8224,BABYMONSTER,spillover,44,38
8225,BABYMONSTER,spillover,45,29
8226,BABYMONSTER,spillover,46,43
8227,BABYMONSTER,spillover,47,18
8228,BABYMONSTER,spillover,48,17
8229,BABYMONSTER,spillover,49,14
8230,BABYMONSTER,spillover,50,12
8231,BABYMONSTER,spillover,51,16
8232,BABYMONSTER,spillover,52,10
8233,BABYMONSTER,spillover,53,10
8234,BABYMONSTER,spillover,54,11
8235,BABYMONSTER,spillover,55,14
8236,BABYMONSTER,spillover,56,10
8237,BABYMONSTER,spillover,57,34
8238,BABYMONSTER,spillover,58,26
8239,BABYMONSTER,spillover,59,18
8240,BABYMONSTER,spillover,60,13
8241,BABYMONSTER,spillover,61,15
8242,BABYMONSTER,spillover,62,12
8243,BABYMONSTER,spillover,63,21
8244,BABYMONSTER,spillover,64,31
8245,BABYMONSTER,spillover,65,30
8246,BABYMONSTER,spillover,66,25
8247,BABYMONSTER,spillover,67,20
8248,BABYMONSTER,spillover,68,34
8249,BABYMONSTER,spillover,69,28
8250,BABYMONSTER,spillover,70,36
8251,BABYMONSTER,spillover,71,22
8252,BABYMONSTER,spillover,72,17
8253,BABYMONSTER,spillover,73,20
8254,BABYMONSTER,spillover,74,21
8255,BABYMONSTER,spillover,75,23
8256,BABYMONSTER,spillover,76,21
8257,소녀시대,loyalty,0,12
8258,소녀시대,loyalty,1,12
8259,소녀시대,loyalty,2,7
8260,소녀시대,loyalty,3,17
8261,소녀시대,loyalty,4,10
8262,소녀시대,loyalty,5,8
8263,소녀시대,loyalty,6,8
8264,소녀시대,loyalty,7,18
8265,소녀시대,loyalty,8,13
8266,소녀시대,loyalty,9,20
8267,소녀시대,loyalty,10,19
8268,소녀시대,loyalty,11,23
8269,소녀시대,loyalty,12,17
8270,소녀시대,loyalty,13,15
8271,소녀시대,loyalty,14,20
8272,소녀시대,loyalty,15,17
8273,소녀시대,loyalty,16,51
8274,소녀시대,loyalty,17,13
8275,소녀시대,loyalty,18,12
8276,소녀시대,loyalty,19,13
8277,소녀시대,loyalty,20,17
8278,소녀시대,loyalty,21,27
8279,소녀시대,loyalty,22,10
8280,소녀시대,loyalty,23,10
8281,소녀시대,loyalty,24,8
8282,소녀시대,loyalty,25,18
8283,소녀시대,loyalty,26,19
8284,소녀시대,loyalty,27,19
8285,소녀시대,loyalty,28,14
8286,소녀시대,loyalty,29,15
8287,소녀시대,loyalty,30,13
8288,소녀시대,loyalty,31,38
8289,소녀시대,loyalty,32,17
8290,소녀시대,spillover,0,13
8291,소녀시대,spillover,1,14
8292,소녀시대,spillover,2,14
8293,소녀시대,spillover,3,15
8294,소녀시대,spillover,4,12
8295,소녀시대,spillover,5,12
8296,소녀시대,spillover,6,14
8297,소녀시대,spillover,7,9
8298,소녀시대,spillover,8,19
8299,소녀시대,spillover,9,33
8300,소녀시대,spillover,10,20
8301,소녀시대,spillover,11,11
8302,소녀시대,spillover,12,13
8303,소녀시대,spillover,13,17
8304,소녀시대,spillover,14,17
8305,소녀시대,spillover,15,6
8306,소녀시대,spillover,16,7
8307,소녀시대,spillover,17,10
8308,소녀시대,spillover,18,13
8309,소녀시대,spillover,19,10
8310,소녀시대,spillover,20,9
8311,소녀시대,spillover,21,20
8312,소녀시대,spillover,22,47
8313,소녀시대,spillover,23,43
8314,소녀시대,spillover,24,16
8315,소녀시대,spillover,25,14
8316,소녀시대,spillover,28,49
8317,소녀시대,spillover,29,83
8318,소녀시대,spillover,30,18
8319,소녀시대,spillover,31,11
8320,소녀시대,spillover,32,24
8321,소녀시대,spillover,33,17
8322,소녀시대,spillover,34,35
8323,소녀시대,spillover,35,18
8324,소녀시대,spillover,36,36
8325,소녀시대,spillover,37,21
8326,소녀시대,spillover,38,35
8327,소녀시대,spillover,39,34
8328,소녀시대,spillover,40,28
8329,소녀시대,spillover,41,14
8330,소녀시대,spillover,42,21
8331,소녀시대,spillover,43,11
8332,소녀시대,spillover,44,11
8333,소녀시대,spillover,45,12
8334,소녀시대,spillover,46,9
8335,소녀시대,spillover,47,16
8336,소녀시대,spillover,48,13
8337,소녀시대,spillover,49,26
8338,소녀시대,spillover,50,15
8339,소녀시대,spillover,51,12
8340,소녀시대,spillover,52,9
8341,소녀시대,spillover,53,12
8342,소녀시대,spillover,54,9
8343,소녀시대,spillover,55,7
8344,소녀시대,spillover,56,15
8345,소녀시대,spillover,57,8
8346,소녀시대,spillover,58,15
8347,소녀시대,spillover,59,12
8348,소녀시대,spillover,60,8
8349,소녀시대,spillover,61,11
8350,소녀시대,spillover,62,9
8351,소녀시대,spillover,63,16
8352,소녀시대,spillover,64,15
8353,소녀시대,spillover,65,15
8354,소녀시대,spillover,66,14
8355,소녀시대,spillover,67,12
8356,소녀시대,spillover,68,34
8357,소녀시대,spillover,69,45
8358,소녀시대,spillover,70,41
8359,소녀시대,spillover,71,37
8360,소녀시대,spillover,72,23
8361,소녀시대,spillover,73,36
8362,소녀시대,spillover,74,17
8363,소녀시대,spillover,75,15
8364,소녀시대,spillover,76,12
8365,소녀시대,spillover,77,14
8366,소녀시대,spillover,78,16
8367,소녀시대,spillover,79,17
8368,소녀시대,spillover,80,10
8369,소녀시대,spillover,81,14
8370,소녀시대,spillover,82,10
8371,소녀시대,spillover,83,10
8372,소녀시대,spillover,84,18
8373,소녀시대,spillover,85,19
8374,소녀시대,spillover,86,24
8375,소녀시대,spillover,87,20
8376,소녀시대,spillover,88,28
8377,오마이걸,loyalty,0,11
8378,오마이걸,loyalty,1,14
8379,오마이걸,loyalty,2,9
8380,오마이걸,loyalty,3,11
8381,오마이걸,loyalty,4,17
8382,오마이걸,loyalty,5,10
8383,오마이걸,loyalty,6,19
8384,오마이걸,loyalty,7,19
8385,오마이걸,loyalty,8,20
8386,오마이걸,loyalty,9,19
8387,오마이걸,loyalty,10,23
8388,오마이걸,loyalty,11,36
8389,오마이걸,loyalty,12,18
8390,오마이걸,loyalty,13,23
8391,오마이걸,loyalty,14,26
8392,오마이걸,loyalty,15,29
8393,오마이걸,loyalty,16,16
8394,오마이걸,loyalty,17,34
8395,오마이걸,loyalty,18,14
8396,오마이걸,loyalty,19,10
8397,오마이걸,loyalty,20,15
8398,오마이걸,loyalty,21,18
8399,오마이걸,loyalty,22,9
8400,오마이걸,loyalty,23,14
8401,오마이걸,loyalty,24,12
8402,오마이걸,loyalty,25,10
8403,오마이걸,loyalty,26,9
8404,오마이걸,loyalty,27,15
8405,오마이걸,loyalty,28,9
8406,오마이걸,loyalty,29,17
